"IndividualId","Time [min]","Organism|VenousBlood|Plasma|Aciclovir|Concentration [µmol/l]","Organism|ArterialBlood_UmbilicalCord|Plasma|Aciclovir|Concentration [µmol/l]","Organism|VenousBlood_UmbilicalCord|Plasma|Aciclovir|Concentration [µmol/l]"
0,28275,0.6187898,1.4095658,1.4024115
0,28290,0.6004452,1.4030489,1.3957626
0,28305,0.5836452,1.3964217,1.3890219
0,28320,0.56820905,1.3896997,1.3822025
0,28335,0.6148402,1.3829069,1.3753949
0,28350,1.0335038,1.3765209,1.3702514
0,28365,1.7761747,1.3724952,1.3702601
0,28380,2.5037873,1.3731526,1.3769228
0,28395,2.9857512,1.3793143,1.3889332
0,28410,3.1742892,1.3900274,1.4037352
0,28425,3.1280313,1.4033942,1.4189218
0,28440,2.9353883,1.4174585,1.4328276
0,28455,2.6734974,1.43071,1.4445642
0,28470,2.3953335,1.442218,1.453826
0,28485,2.1312523,1.4515542,1.4606628
0,28500,1.8953015,1.4586422,1.4653037
0,28515,1.6915427,1.4636126,1.4680413
0,28530,1.5187565,1.466694,1.4691696
0,28545,1.373424,1.468145,1.468954
0,28560,1.2513938,1.4682152,1.4676217
0,28575,1.1486963,1.4671279,1.4653618
0,28590,1.0618707,1.4650741,1.4623297
0,28605,0.98803645,1.4622138,1.4586525
0,28620,0.92485327,1.4586791,1.454434
0,28635,0.87043965,1.454579,1.4497596
0,28650,0.8232874,1.4500034,1.4447
0,28665,0.78218526,1.4450263,1.4393138
0,28680,0.7461559,1.4397094,1.43365
0,28695,0.7144066,1.4341041,1.42775
0,28710,0.68629014,1.4282535,1.4216487
0,28725,0.6612752,1.4221944,1.4153762
0,28740,0.6389212,1.4159575,1.4089576
0,28755,0.6187904,1.4095694,1.402415
0,28770,0.6004458,1.4030526,1.395766
0,28785,0.5836458,1.3964252,1.3890254
0,28800,0.56820965,1.3897032,1.3822061
0,28815,0.6148408,1.3829105,1.3753984
0,28830,1.0335042,1.3765243,1.3702549
0,28845,1.7761753,1.3724986,1.3702636
0,28860,2.5037878,1.3731561,1.3769263
0,28875,2.9857519,1.3793176,1.3889365
0,28890,3.1742897,1.3900307,1.4037385
0,28905,3.1280317,1.4033976,1.4189252
0,28920,2.935389,1.4174619,1.4328309
0,28935,2.6734982,1.4307133,1.4445676
0,28950,2.3953342,1.4422212,1.4538292
0,28965,2.131253,1.4515575,1.4606661
0,28980,1.895302,1.4586455,1.4653069
0,28995,1.6915432,1.4636158,1.4680445
0,29010,1.5187571,1.4666971,1.4691728
0,29025,1.3734246,1.4681481,1.4689572
0,29040,1.2513944,1.4682184,1.4676248
0,29055,1.1486969,1.467131,1.4653649
0,29070,1.0618713,1.4650772,1.4623328
0,29085,0.988037,1.4622167,1.4586556
0,29100,0.9248538,1.4586821,1.454437
0,29115,0.87044024,1.4545821,1.4497627
0,29130,0.823288,1.4500064,1.444703
0,29145,0.78218585,1.4450294,1.4393167
0,29160,0.7461565,1.4397124,1.433653
0,29175,0.71440715,1.4341071,1.427753
0,29190,0.68629074,1.4282565,1.4216517
0,29205,0.66127574,1.4221972,1.415379
0,29220,0.6389218,1.4159603,1.4089606
0,29235,0.618791,1.4095722,1.4024179
0,29250,0.60044634,1.4030554,1.3957689
0,29265,0.58364636,1.3964281,1.3890283
0,29280,0.5682102,1.389706,1.3822088
0,29295,0.6148414,1.3829132,1.3754011
0,29310,1.0335048,1.3765272,1.3702577
0,29325,1.7761759,1.3725015,1.3702663
0,29340,2.5037885,1.3731588,1.376929
0,29355,2.9857523,1.3793204,1.3889393
0,29370,3.1742904,1.3900335,1.4037412
0,29385,3.1280324,1.4034003,1.4189278
0,29400,2.9353895,1.4174645,1.4328336
0,29415,2.6734986,1.4307159,1.4445702
0,29430,2.3953347,1.4422238,1.4538318
0,29445,2.1312535,1.4515601,1.4606687
0,29460,1.8953027,1.4586481,1.4653095
0,29475,1.6915438,1.4636184,1.468047
0,29490,1.5187577,1.4666997,1.4691753
0,29505,1.3734252,1.4681507,1.4689597
0,29520,1.251395,1.468221,1.4676274
0,29523,1.2294278,1.4680896,1.4672441
0,29526,1.2082027,1.4679135,1.4668252
0,29529,1.187691,1.4676945,1.4663721
0,29532,1.1678649,1.467434,1.4658858
0,29535,1.1486975,1.4671336,1.4653674
0,29538,1.1301631,1.4667946,1.4648184
0,29541,1.1122367,1.4664184,1.4642396
0,29544,1.0948946,1.4660064,1.4636321
0,29547,1.0781137,1.4655597,1.4629971
0,29550,1.0618718,1.4650797,1.4623353
0,29553,1.0461478,1.4645675,1.4616479
0,29556,1.0309215,1.4640243,1.4609356
0,29559,1.0161734,1.4634513,1.4601992
0,29562,1.0018846,1.4628491,1.4594399
0,29565,0.9880376,1.4622192,1.458658
0,29568,0.9746151,1.4615625,1.4578546
0,29571,0.9616009,1.4608798,1.4570304
0,29574,0.9489792,1.4601719,1.456186
0,29577,0.93673515,1.45944,1.4553221
0,29580,0.9248544,1.4586846,1.4544395
0,29583,0.9133232,1.4579067,1.4535387
0,29586,0.9021286,1.457107,1.4526201
0,29589,0.8912578,1.4562863,1.4516847
0,29592,0.8806991,1.4554452,1.4507328
0,29595,0.87044084,1.4545845,1.4497651
0,29598,0.8604721,1.4537048,1.448782
0,29601,0.85078233,1.4528068,1.447784
0,29604,0.8413615,1.4518912,1.4467715
0,29607,0.8322,1.4509583,1.4457452
0,29610,0.8232886,1.4500089,1.4447055
0,29613,0.81461847,1.4490434,1.4436526
0,29616,0.8061811,1.4480625,1.4425871
0,29619,0.79796845,1.4470665,1.4415095
0,29622,0.7899727,1.4460561,1.44042
0,29625,0.78218645,1.4450318,1.4393191
0,29628,0.7746025,1.4439938,1.4382071
0,29631,0.767214,1.4429426,1.4370844
0,29634,0.7600144,1.4418789,1.4359514
0,29637,0.75299746,1.4408028,1.4348083
0,29640,0.74615705,1.4397148,1.4336554
0,29643,0.7394874,1.4386153,1.432493
0,29646,0.7329829,1.4375046,1.4313216
0,29649,0.72663814,1.4363832,1.4301413
0,29652,0.7204481,1.4352514,1.4289525
0,29655,0.71440774,1.4341094,1.4277554
0,29658,0.7085123,1.4329576,1.4265501
0,29661,0.7027573,1.4317964,1.4253372
0,29664,0.69713825,1.430626,1.4241167
0,29667,0.6916509,1.4294467,1.4228889
0,29670,0.6862913,1.4282589,1.4216541
0,29673,0.6810554,1.4270626,1.4204124
0,29676,0.67593956,1.4258584,1.4191641
0,29679,0.6709401,1.4246463,1.4179094
0,29682,0.6660535,1.4234266,1.4166484
0,29685,0.66127634,1.4221996,1.4153814
0,29688,0.6566055,1.4209656,1.4141086
0,29691,0.6520378,1.4197246,1.4128302
0,29694,0.6475702,1.418477,1.4115463
0,29697,0.64319944,1.417223,1.4102571
0,29700,0.63892233,1.4159627,1.4089628
0,29703,0.6347347,1.4146965,1.4076636
0,29706,0.6306321,1.4134243,1.4063597
0,29709,0.62661016,1.4121464,1.405051
0,29712,0.62266433,1.4108632,1.4037378
0,29715,0.6187915,1.4095746,1.4024203
0,29718,0.6149888,1.408281,1.4010985
0,29721,0.61125475,1.4069822,1.3997725
0,29724,0.6075872,1.4056786,1.3984426
0,29727,0.6039853,1.4043704,1.3971088
0,29730,0.60044694,1.4030577,1.3957713
0,29733,0.59697026,1.4017406,1.39443
0,29736,0.5935536,1.4004191,1.3930852
0,29739,0.590195,1.3990935,1.391737
0,29742,0.58689326,1.397764,1.3903854
0,29745,0.58364695,1.3964304,1.3890306
0,29748,0.5804551,1.3950931,1.3876725
0,29751,0.5773166,1.3937522,1.3863115
0,29754,0.5742305,1.3924077,1.3849477
0,29757,0.57119554,1.3910596,1.3835808
0,29760,0.5682108,1.3897083,1.3822111
0,29763,0.5654102,1.3883537,1.3808389
0,29766,0.5646291,1.386996,1.3794644
0,29769,0.56971496,1.3856357,1.3780919
0,29772,0.5851224,1.3842742,1.376732
0,29775,0.61484176,1.3829156,1.3754034
0,29778,0.6617411,1.3815665,1.374132
0,29781,0.72735345,1.3802378,1.3729486
0,29784,0.8119239,1.3789433,1.3718868
0,29787,0.9145755,1.3777006,1.37098
0,29790,1.0335186,1.3765293,1.37026
0,29793,1.1663034,1.3754513,1.3697549
0,29796,1.3100609,1.3744884,1.369488
0,29799,1.461699,1.3736627,1.3694775
0,29802,1.618081,1.3729949,1.3697356
0,29805,1.7761778,1.3725038,1.3702687
0,29808,1.9331573,1.3722057,1.3710779
0,29811,2.0864563,1.3721142,1.3721591
0,29814,2.2338507,1.372239,1.3735039
0,29817,2.3734715,1.3725868,1.3750998
0,29820,2.5037994,1.3731612,1.3769314
0,29823,2.6236627,1.3739618,1.3789808
0,29826,2.7322145,1.3749856,1.3812279
0,29829,2.8289008,1.3762264,1.3836516
0,29832,2.9134343,1.3776758,1.3862303
0,29835,2.9857574,1.3793228,1.3889418
0,29838,3.0460105,1.3811549,1.391764
0,29841,3.0944993,1.383158,1.3946755
0,29844,3.1316636,1.3853166,1.3976557
0,29847,3.158049,1.3876148,1.4006846
0,29850,3.1742818,1.390036,1.4037437
0,29853,3.1810446,1.3925632,1.4068155
0,29856,3.1790578,1.3951799,1.4098841
0,29859,3.1690617,1.3978693,1.4129348
0,29862,3.151801,1.4006155,1.415954
0,29865,3.1280131,1.4034027,1.41893
0,29868,3.098418,1.4062161,1.4218524
0,29871,3.0637105,1.409042,1.4247116
0,29874,3.0245538,1.411867,1.4274995
0,29877,2.9815753,1.414679,1.4302095
0,29880,2.9353633,1.4174669,1.4328357
0,29883,2.8864646,1.4202201,1.4353731
0,29886,2.8353837,1.4229298,1.437818
0,29889,2.7825837,1.4255873,1.4401677
0,29892,2.7284853,1.4281856,1.4424194
0,29895,2.6734688,1.4307181,1.444572
0,29898,2.6178756,1.433179,1.4466245
0,29901,2.56201,1.435564,1.4485765
0,29904,2.506141,1.4378688,1.4504282
0,29907,2.4505043,1.4400903,1.4521801
0,29910,2.3953059,1.4422257,1.4538333
0,29913,2.3407228,1.4442731,1.455389
0,29916,2.2869062,1.4462311,1.4568486
0,29919,2.233984,1.4480988,1.458214
0,29922,2.1820621,1.4498757,1.4594871
0,29925,2.1312273,1.4515617,1.46067
0,29928,2.081549,1.4531571,1.4617648
0,29931,2.0330808,1.4546626,1.4627738
0,29934,1.985863,1.456079,1.4636996
0,29937,1.9399234,1.4574075,1.4645443
0,29940,1.8952798,1.4586495,1.4653106
0,29943,1.8519398,1.4598064,1.4660006
0,29946,1.8099037,1.46088,1.466617
0,29949,1.769165,1.4618722,1.4671621
0,29952,1.7297109,1.4627846,1.4676384
0,29955,1.691524,1.4636195,1.468048
0,29958,1.6545829,1.4643786,1.4683933
0,29961,1.6188625,1.4650643,1.4686767
0,29964,1.5843354,1.4656783,1.4689002
0,29967,1.5509719,1.4662231,1.4690659
0,29970,1.5187407,1.4667007,1.469176
0,29973,1.4876093,1.467113,1.4692326
0,29976,1.4575443,1.4674622,1.4692374
0,29979,1.4285122,1.4677503,1.4691925
0,29982,1.400479,1.4679794,1.4690995
0,29985,1.3734107,1.4681515,1.4689603
0,29988,1.3472736,1.4682684,1.4687766
0,29991,1.3220346,1.468332,1.4685498
0,29994,1.297661,1.4683442,1.4682819
0,29997,1.2741207,1.4683069,1.4679741
0,30000,1.2513824,1.4682215,1.4676279
0,30003,1.2294157,1.46809,1.4672446
0,30006,1.2081909,1.4679141,1.4668257
0,30009,1.1876795,1.467695,1.4663725
0,30012,1.1678537,1.4674345,1.4658861
0,30015,1.1486868,1.4671341,1.4653678
0,30018,1.1301526,1.4667951,1.4648187
0,30021,1.1122266,1.4664189,1.46424
0,30024,1.0948848,1.4660068,1.4636325
0,30027,1.0781041,1.4655601,1.4629973
0,30030,1.0618625,1.4650801,1.4623356
0,30033,1.0461389,1.4645679,1.4616481
0,30036,1.0309128,1.4640247,1.4609358
0,30039,1.0161648,1.4634515,1.4601995
0,30042,1.0018764,1.4628495,1.45944
0,30045,0.98802954,1.4622196,1.4586582
0,30048,0.9746073,1.4615628,1.4578549
0,30051,0.9615933,1.46088,1.4570305
0,30054,0.9489718,1.4601722,1.4561862
0,30057,0.936728,1.4594402,1.4553223
0,30060,0.9248474,1.4586848,1.4544396
0,30063,0.9133164,1.4579068,1.4535388
0,30066,0.90212196,1.4571072,1.4526203
0,30069,0.8912514,1.4562864,1.4516848
0,30072,0.88069284,1.4554454,1.450733
0,30075,0.87043476,1.4545847,1.4497652
0,30078,0.8604661,1.4537051,1.4487821
0,30081,0.85077655,1.452807,1.4477841
0,30084,0.8413559,1.4518913,1.4467716
0,30087,0.83219457,1.4509584,1.4457452
0,30090,0.8232833,1.450009,1.4447055
0,30093,0.8146133,1.4490435,1.4436526
0,30096,0.80617607,1.4480625,1.4425873
0,30099,0.7979635,1.4470667,1.4415095
0,30102,0.7899679,1.4460562,1.44042
0,30105,0.78218174,1.4450318,1.4393191
0,30108,0.77459794,1.4439938,1.4382071
0,30111,0.7672096,1.4429427,1.4370844
0,30114,0.7600101,1.4418789,1.4359514
0,30117,0.7529933,1.4408028,1.4348081
0,30120,0.746153,1.4397148,1.4336553
0,30123,0.7394834,1.4386153,1.432493
0,30126,0.732979,1.4375046,1.4313215
0,30129,0.7266344,1.4363832,1.4301412
0,30132,0.7204444,1.4352514,1.4289523
0,30135,0.7144041,1.4341094,1.4277552
0,30138,0.7085088,1.4329576,1.42655
0,30141,0.70275384,1.4317964,1.4253371
0,30144,0.69713485,1.430626,1.4241166
0,30147,0.69164765,1.4294467,1.4228889
0,30150,0.6862881,1.4282588,1.421654
0,30153,0.6810523,1.4270625,1.4204123
0,30156,0.6759365,1.4258583,1.419164
0,30159,0.6709371,1.4246461,1.4179093
0,30162,0.66605055,1.4234265,1.4166483
0,30165,0.6612735,1.4221995,1.4153813
0,30168,0.65660274,1.4209654,1.4141085
0,30171,0.65203506,1.4197245,1.4128301
0,30174,0.6475676,1.4184769,1.4115462
0,30177,0.64319706,1.4172229,1.410257
0,30180,0.63892025,1.4159626,1.4089627
0,30183,0.6347329,1.4146963,1.4076635
0,30186,0.6306305,1.4134241,1.4063594
0,30189,0.6266081,1.4121463,1.4050508
0,30192,0.62266177,1.410863,1.4037377
0,30195,0.61878824,1.4095745,1.40242
0,30198,0.6149857,1.4082807,1.4010983
0,30201,0.61125207,1.4069821,1.3997724
0,30204,0.6075857,1.4056785,1.3984424
0,30207,0.60398453,1.4043703,1.3971087
0,30210,0.6004464,1.4030576,1.395771
0,30213,0.5969695,1.4017404,1.3944298
0,30216,0.5935522,1.400419,1.393085
0,30219,0.5901931,1.3990934,1.3917367
0,30222,0.5868911,1.3977637,1.3903852
0,30225,0.583645,1.3964303,1.3890303
0,30228,0.58045346,1.395093,1.3876724
0,30231,0.57731533,1.393752,1.3863114
0,30234,0.57422936,1.3924074,1.3849474
0,30237,0.5711944,1.3910595,1.3835806
0,30240,0.5682095,1.3897082,1.382211
0,30243,0.56527364,1.3883536,1.3808386
0,30246,0.56238586,1.3869958,1.3794637
0,30249,0.55954504,1.385635,1.3780863
0,30252,0.55675036,1.3842714,1.3767065
0,30255,0.554001,1.3829048,1.3753242
0,30258,0.55129606,1.3815354,1.3739398
0,30261,0.54863465,1.3801633,1.372553
0,30264,0.54601586,1.3787887,1.3711642
0,30267,0.543439,1.3774116,1.3697734
0,30270,0.54090315,1.376032,1.3683805
0,30273,0.5384076,1.37465,1.3669858
0,30276,0.5359516,1.3732659,1.3655893
0,30279,0.53353447,1.3718795,1.3641909
0,30282,0.5311554,1.370491,1.362791
0,30285,0.5288137,1.3691005,1.3613894
0,30288,0.52650875,1.367708,1.3599862
0,30291,0.5242398,1.3663136,1.3585815
0,30294,0.5220062,1.3649174,1.3571754
0,30297,0.5198074,1.3635194,1.3557678
0,30300,0.51764274,1.3621198,1.3543591
0,30303,0.5155116,1.3607185,1.352949
0,30306,0.51341325,1.3593158,1.3515378
0,30309,0.51134735,1.3579113,1.3501254
0,30312,0.50931317,1.3565056,1.348712
0,30315,0.50731015,1.3550986,1.3472974
0,30318,0.50533783,1.3536901,1.345882
0,30321,0.50339556,1.3522806,1.3444656
0,30324,0.50148296,1.3508698,1.3430485
0,30327,0.4995994,1.3494579,1.3416303
0,30330,0.4977444,1.3480448,1.3402115
0,30333,0.4959175,1.3466308,1.338792
0,30336,0.4941182,1.3452158,1.3373718
0,30339,0.49234605,1.3437998,1.335951
0,30342,0.49060056,1.342383,1.3345295
0,30345,0.48888126,1.3409655,1.3331076
0,30348,0.48718777,1.3395472,1.3316852
0,30351,0.4855196,1.3381281,1.3302623
0,30354,0.48387635,1.3367084,1.3288391
0,30357,0.4822576,1.335288,1.3274155
0,30360,0.48066297,1.3338672,1.3259916
0,30363,0.47909132,1.3324457,1.3245674
0,30366,0.47754127,1.3310238,1.323143
0,30369,0.47600856,1.3296015,1.3217183
0,30372,0.47448838,1.3281789,1.3202935
0,30375,0.47297373,1.3267558,1.3188686
0,30378,0.47145808,1.3253324,1.3174435
0,30381,0.4699377,1.3239087,1.3160183
0,30384,0.46841258,1.3224847,1.314593
0,30387,0.4668837,1.3210605,1.3131673
0,30390,0.46535218,1.3196361,1.3117416
0,30393,0.46381912,1.3182114,1.3103157
0,30396,0.462285,1.3167865,1.3088896
0,30399,0.46075055,1.3153614,1.3074633
0,30402,0.45921686,1.3139361,1.3060368
0,30405,0.45768443,1.3125106,1.3046103
0,30408,0.45615435,1.3110849,1.3031833
0,30411,0.45462745,1.3096589,1.3017564
0,30414,0.4531045,1.3082328,1.3003291
0,30417,0.45158625,1.3068064,1.2989018
0,30420,0.45007354,1.30538,1.2974743
0,30423,0.44856685,1.3039533,1.2960465
0,30426,0.4470668,1.3025265,1.2946187
0,30429,0.44557405,1.3010994,1.2931907
0,30432,0.4440887,1.2996722,1.2917627
0,30435,0.44261143,1.2982448,1.2903345
0,30438,0.4411424,1.2968174,1.2889062
0,30441,0.43968195,1.2953898,1.287478
0,30444,0.4382304,1.293962,1.2860496
0,30447,0.43678778,1.2925342,1.2846211
0,30450,0.4353545,1.2911062,1.2831926
0,30453,0.4339306,1.2896782,1.2817641
0,30456,0.43251628,1.2882501,1.2803358
0,30459,0.43111166,1.286822,1.2789073
0,30462,0.4297168,1.2853937,1.2774789
0,30465,0.42833185,1.2839655,1.2760506
0,30468,0.42695695,1.2825372,1.2746223
0,30471,0.4255922,1.281109,1.2731942
0,30474,0.42423752,1.2796808,1.2717661
0,30477,0.42289308,1.2782526,1.2703382
0,30480,0.4215589,1.2768245,1.2689103
0,30483,0.42023507,1.2753965,1.2674826
0,30486,0.41892156,1.2739685,1.2660552
0,30489,0.4176184,1.2725406,1.2646279
0,30492,0.4163256,1.2711128,1.2632009
0,30495,0.41504318,1.2696851,1.2617741
0,30498,0.41377115,1.2682577,1.2603475
0,30501,0.41250953,1.2668304,1.2589211
0,30504,0.41125822,1.2654033,1.257495
0,30507,0.41001728,1.2639763,1.2560693
0,30510,0.4087867,1.2625496,1.2546439
0,30513,0.40756655,1.2611232,1.2532188
0,30516,0.40635666,1.259697,1.251794
0,30519,0.4051571,1.258271,1.2503695
0,30522,0.40396774,1.2568454,1.2489456
0,30525,0.40278855,1.25542,1.247522
0,30528,0.40161946,1.253995,1.2460988
0,30531,0.40046063,1.2525703,1.244676
0,30534,0.399312,1.251146,1.2432537
0,30537,0.39817342,1.249722,1.2418318
0,30540,0.39704487,1.2482984,1.2404104
0,30543,0.39592624,1.2468753,1.2389896
0,30546,0.3948175,1.2454525,1.2375692
0,30549,0.39371854,1.2440302,1.2361493
0,30552,0.39262938,1.2426083,1.23473
0,30555,0.39155006,1.241187,1.2333113
0,30558,0.39048046,1.239766,1.2318932
0,30561,0.3894205,1.2383456,1.2304755
0,30564,0.38837016,1.2369257,1.2290586
0,30567,0.3873294,1.2355064,1.2276423
0,30570,0.38629815,1.2340877,1.2262266
0,30573,0.38527635,1.2326695,1.2248114
0,30576,0.384264,1.2312518,1.2233971
0,30579,0.383261,1.2298347,1.2219834
0,30582,0.38226727,1.2284184,1.2205704
0,30585,0.38128278,1.2270025,1.219158
0,30588,0.38030747,1.2255874,1.2177465
0,30591,0.37934127,1.2241728,1.2163357
0,30594,0.3783841,1.222759,1.2149256
0,30597,0.37743595,1.2213458,1.2135162
0,30600,0.3764967,1.2199334,1.2121078
0,30603,0.37556627,1.2185216,1.2107
0,30606,0.37464467,1.2171106,1.209293
0,30609,0.37373176,1.2157003,1.2078869
0,30612,0.37282753,1.2142909,1.2064817
0,30615,0.3719319,1.212882,1.2050773
0,30618,0.37104478,1.2114741,1.2036737
0,30621,0.37016612,1.2100669,1.202271
0,30624,0.36929587,1.2086606,1.2008692
0,30627,0.36843392,1.2072551,1.1994683
0,30630,0.36758026,1.2058504,1.1980683
0,30633,0.3667348,1.2044466,1.1966692
0,30636,0.36589745,1.2030436,1.195271
0,30639,0.3650682,1.2016416,1.1938739
0,30642,0.36424693,1.2002404,1.1924777
0,30645,0.3634336,1.19884,1.1910824
0,30648,0.36262816,1.1974407,1.1896881
0,30651,0.3618305,1.1960422,1.1882949
0,30654,0.36104062,1.1946447,1.1869026
0,30657,0.3602584,1.1932482,1.1855114
0,30660,0.3594838,1.1918526,1.1841211
0,30663,0.35871676,1.1904579,1.182732
0,30666,0.35795718,1.1890644,1.1813438
0,30669,0.35720506,1.1876718,1.1799568
0,30672,0.35646027,1.1862801,1.1785707
0,30675,0.35572278,1.1848896,1.1771859
0,30678,0.3549925,1.1834999,1.1758021
0,30681,0.35426942,1.1821114,1.1744194
0,30684,0.3535534,1.180724,1.1730378
0,30687,0.35284448,1.1793376,1.1716573
0,30690,0.35214248,1.1779523,1.170278
0,30693,0.35144743,1.176568,1.1688998
0,30696,0.35075924,1.1751848,1.1675228
0,30699,0.3500778,1.1738029,1.1661469
0,30702,0.34940314,1.1724219,1.1647723
0,30705,0.34873512,1.1710422,1.1633987
0,30708,0.34807372,1.1696635,1.1620264
0,30711,0.34741887,1.1682861,1.1606553
0,30714,0.3467705,1.1669097,1.1592854
0,30717,0.34612858,1.1655345,1.1579167
0,30720,0.34549302,1.1641605,1.1565492
0,30723,0.34486374,1.1627877,1.1551831
0,30726,0.34424078,1.161416,1.1538181
0,30729,0.343624,1.1600457,1.1524544
0,30732,0.3430133,1.1586765,1.1510919
0,30735,0.34240863,1.1573086,1.1497308
0,30738,0.34181,1.1559418,1.1483709
0,30741,0.34121734,1.1545763,1.1470122
0,30744,0.34063056,1.1532121,1.1456549
0,30747,0.34004965,1.151849,1.1442989
0,30750,0.33947453,1.1504873,1.1429442
0,30753,0.33890516,1.1491269,1.1415908
0,30756,0.33834147,1.1477677,1.1402388
0,30759,0.3377834,1.1464099,1.138888
0,30762,0.3372309,1.1450533,1.1375387
0,30765,0.33668393,1.143698,1.1361907
0,30768,0.33614248,1.142344,1.134844
0,30771,0.33560643,1.1409913,1.1334985
0,30774,0.33507574,1.13964,1.1321546
0,30777,0.3345504,1.1382899,1.130812
0,30780,0.33403036,1.1369413,1.1294708
0,30783,0.3335155,1.135594,1.128131
0,30786,0.33300582,1.134248,1.1267926
0,30789,0.33250126,1.1329035,1.1254555
0,30792,0.33200178,1.1315602,1.1241199
0,30795,0.3315073,1.1302183,1.1227857
0,30798,0.3310178,1.1288779,1.1214528
0,30801,0.33053318,1.1275387,1.1201215
0,30804,0.33005345,1.126201,1.1187915
0,30807,0.32957852,1.1248647,1.117463
0,30810,0.3291084,1.1235299,1.116136
0,30813,0.32864293,1.1221964,1.1148103
0,30816,0.3281822,1.1208643,1.1134862
0,30819,0.32772607,1.1195337,1.1121634
0,30822,0.3272745,1.1182045,1.1108422
0,30825,0.3268275,1.1168767,1.1095223
0,30828,0.326385,1.1155504,1.1082041
0,30831,0.3259469,1.1142255,1.1068872
0,30834,0.32551324,1.1129022,1.1055719
0,30837,0.3250839,1.1115801,1.1042581
0,30840,0.3246589,1.1102597,1.1029457
0,30843,0.32423818,1.1089407,1.1016349
0,30846,0.32382166,1.1076231,1.1003255
0,30849,0.32340935,1.106307,1.0990176
0,30852,0.32300118,1.1049925,1.0977112
0,30855,0.3225971,1.1036794,1.0964065
0,30858,0.32219705,1.1023678,1.0951031
0,30861,0.32180104,1.1010576,1.0938014
0,30864,0.32140902,1.0997491,1.0925012
0,30867,0.32102093,1.098442,1.0912024
0,30870,0.32063672,1.0971364,1.0899053
0,30873,0.32025638,1.0958323,1.0886096
0,30876,0.31987983,1.0945299,1.0873154
0,30879,0.3195071,1.0932288,1.086023
0,30882,0.31913808,1.0919293,1.0847319
0,30885,0.31877276,1.0906314,1.0834426
0,30888,0.3184111,1.089335,1.0821546
0,30891,0.3180531,1.0880401,1.0808684
0,30894,0.31769866,1.0867468,1.0795836
0,30897,0.31734776,1.0854551,1.0783005
0,30900,0.31700042,1.0841649,1.0770189
0,30903,0.3166565,1.0828762,1.0757388
0,30906,0.31631607,1.0815891,1.0744604
0,30909,0.31597903,1.0803035,1.0731835
0,30912,0.31564537,1.0790195,1.0719082
0,30915,0.31531504,1.0777372,1.0706346
0,30918,0.314988,1.0764563,1.0693625
0,30921,0.31466424,1.0751771,1.068092
0,30924,0.3143437,1.0738994,1.0668231
0,30927,0.3140264,1.0726234,1.0655558
0,30930,0.3137122,1.0713489,1.06429
0,30933,0.3134012,1.070076,1.063026
0,30936,0.31309327,1.0688046,1.0617635
0,30939,0.31278843,1.0675349,1.0605026
0,30942,0.3124866,1.0662668,1.0592434
0,30945,0.3121878,1.0650003,1.0579858
0,30948,0.31189194,1.0637354,1.0567298
0,30951,0.31159905,1.0624721,1.0554754
0,30954,0.31130907,1.0612104,1.0542226
0,30957,0.31102198,1.0599504,1.0529715
0,30960,0.31073773,1.0586919,1.0517219
0,30963,0.3104563,1.057435,1.050474
0,30966,0.31017768,1.0561798,1.0492277
0,30969,0.3099018,1.0549262,1.0479832
0,30972,0.30962867,1.0536741,1.0467402
0,30975,0.30935824,1.0524238,1.0454988
0,30978,0.30909047,1.051175,1.0442591
0,30981,0.30882537,1.049928,1.043021
0,30984,0.30856287,1.0486825,1.0417845
0,30987,0.30830297,1.0474386,1.0405498
0,30990,0.30804566,1.0461963,1.0393167
0,30993,0.30779085,1.0449558,1.0380851
0,30996,0.30753857,1.0437169,1.0368553
0,30999,0.30728877,1.0424796,1.0356271
0,31002,0.30704144,1.0412439,1.0344006
0,31005,0.30679652,1.04001,1.0331756
0,31008,0.30655402,1.0387776,1.0319524
0,31011,0.30631387,1.0375469,1.0307308
0,31014,0.3060761,1.0363178,1.0295109
0,31017,0.30584067,1.0350903,1.0282927
0,31020,0.30560756,1.0338646,1.027076
0,31023,0.3053767,1.0326405,1.025861
0,31026,0.30514812,1.031418,1.0246477
0,31029,0.30492175,1.0301973,1.0234361
0,31032,0.3046976,1.0289781,1.0222261
0,31035,0.30447564,1.0277605,1.0210178
0,31038,0.30425584,1.0265447,1.0198112
0,31041,0.30403817,1.0253305,1.0186062
0,31044,0.30382264,1.0241181,1.0174029
0,31047,0.3036092,1.0229071,1.0162013
0,31050,0.3033978,1.021698,1.0150013
0,31053,0.30318847,1.0204904,1.013803
0,31056,0.30298117,1.0192846,1.0126063
0,31059,0.30277586,1.0180804,1.0114113
0,31062,0.30257255,1.0168779,1.010218
0,31065,0.3023712,1.015677,1.0090264
0,31068,0.3021718,1.0144777,1.0078365
0,31071,0.3019743,1.0132803,1.0066482
0,31074,0.3017787,1.0120844,1.0054616
0,31077,0.301585,1.0108901,1.0042766
0,31080,0.30139312,1.0096977,1.0030934
0,31083,0.30120313,1.0085068,1.0019118
0,31086,0.30101493,1.0073177,1.0007318
0,31089,0.30082852,1.0061301,0.99955356
0,31092,0.3006439,1.0049442,0.99837697
0,31095,0.30046105,1.0037601,0.99720204
0,31098,0.30027995,1.0025775,0.99602884
0,31101,0.30010054,1.0013968,0.99485725
0,31104,0.29992285,1.0002176,0.9936874
